1.0,1.0,50.662354,50.662354,0.0,1.0,0.0,34.055756,0.51600003,0.0,0.0,0.0,0.0,0.0
1.0,2.0,50.662354,50.662354,0.0,1.0,0.0,34.055756,0.49533334,0.0,0.0,0.0,0.0,0.0
1.0,3.0,50.662354,50.662354,0.0,1.0,0.0,34.055756,0.50533336,0.0,0.0,0.0,0.0,0.0
1.0,4.0,50.662354,50.662354,0.0,1.0,0.0,34.055756,0.46733332,0.0,0.0,0.0,0.0,0.0
1.0,5.0,50.662354,50.662354,0.0,1.0,0.0,34.055748,0.48133335,0.0,0.0,0.0,0.0,0.0
1.0,6.0,50.662354,50.662354,0.0,1.0,0.0,34.055748,0.4646667,0.0,0.0,0.0,0.0,0.0
2.0,1.0,66.29073,65.81537,1.0,1.0,17.862148,14.408487,1.4250001,0.0,0.0,0.0,0.0,0.0
2.0,2.0,65.9741,65.760925,1.0,1.0,18.0908,13.940853,1.5446666,0.0,0.0,0.0,0.0,0.0
2.0,3.0,65.85068,65.54741,1.0,1.0,18.136238,12.790384,1.4596666,0.0,0.0,0.0,0.0,0.0
2.0,4.0,65.59628,65.5183,1.0,1.0,18.163412,12.616688,1.8886666,0.0,0.0,0.0,0.0,0.0
2.0,5.0,65.7407,65.50523,1.0,1.0,18.192385,12.5252495,1.8466667,0.0,0.0,0.0,0.0,0.0
2.0,6.0,66.08979,65.59778,1.0,1.0,18.283817,12.934717,1.6906667,0.0,0.0,0.0,0.0,0.0
3.0,1.0,107.88111,107.364555,1.0,2.0,31.25306,0.0,2.4720001,0.0,0.0,0.0,0.0,0.0
3.0,2.0,107.56998,107.13195,1.0,2.0,31.470188,0.0,3.0713334,0.0,0.0,0.0,0.0,0.0
3.0,3.0,107.80328,107.62961,1.0,2.0,31.131762,0.0,2.226,0.0,0.0,0.0,0.0,0.0
3.0,4.0,107.50674,107.18263,1.0,2.0,31.470188,6.6739883,3.2103333,0.0,0.0,0.0,0.0,0.0
3.0,5.0,107.74143,107.388535,1.0,2.0,31.23971,22.997005,2.4093332,0.0,0.0,0.0,0.0,0.0
3.0,6.0,107.847015,107.13195,1.0,2.0,31.470188,0.0,2.4466667,0.0,0.0,0.0,0.0,0.0
4.0,1.0,112.58285,111.09779,1.0,2.0,37.7999,17.105566,7.486,0.0,0.0,0.0,0.0,0.0
4.0,2.0,112.580025,111.949615,1.0,2.0,37.68402,12.410441,5.7656665,0.0,0.0,0.0,0.0,0.0
4.0,3.0,112.26538,111.61978,1.0,2.0,37.51455,36.866776,5.245333,0.0,0.0,0.0,0.0,0.0
4.0,4.0,112.736885,111.39981,1.0,2.0,37.703873,14.808802,4.9263334,0.0,0.0,0.0,0.0,0.0
4.0,5.0,112.88131,112.173775,1.0,2.0,37.617443,37.52931,6.473,0.0,0.0,0.0,0.0,0.0
4.0,6.0,111.6724,111.032,1.0,2.0,37.71866,14.717314,6.397333,0.0,0.0,0.0,0.0,0.0
5.0,1.0,141.33282,138.48544,1.0,2.0,44.43678,141.95074,6.586,0.0,0.0,0.0,0.0,0.0
5.0,2.0,138.07448,136.14981,1.0,2.0,47.795128,127.068436,8.574667,0.0,0.0,0.0,0.0,0.0
5.0,3.0,146.83708,145.35208,1.0,2.0,44.917828,177.39047,7.4053335,0.0,0.0,0.0,0.0,0.0
5.0,4.0,139.11247,137.75566,1.0,2.0,44.679993,137.94786,8.243,0.0,0.0,0.0,0.0,0.0
5.0,5.0,139.14717,128.40692,1.0,2.0,47.615837,86.81472,9.347333,0.0,0.0,0.0,0.0,0.0
5.0,6.0,146.16829,141.77783,1.0,2.0,39.966522,162.71748,6.7026668,0.0,0.0,0.0,0.0,0.0
6.0,1.0,140.29332,134.03119,1.0,2.0,53.520565,112.800545,11.378667,0.0,0.0,0.0,0.0,0.0
6.0,2.0,136.80962,133.86465,1.0,2.0,53.374268,110.66653,15.499666,0.0,0.0,0.0,0.0,0.0
6.0,3.0,137.01917,133.01852,1.0,2.0,53.36887,106.25624,12.815,0.0,0.0,0.0,0.0,0.0
6.0,4.0,138.78561,132.6004,1.0,2.0,53.420456,104.0334,11.100333,0.0,0.0,0.0,0.0,0.0
6.0,5.0,141.24467,133.79083,1.0,2.0,53.40439,110.25718,14.1293335,0.0,0.0,0.0,0.0,0.0
