50.0,149.25713,145.41785,9.120801
100.0,152.49179,148.19785,8.319301
150.0,149.49644,144.50256,7.8619003
200.0,147.64642,143.55368,9.49
250.0,151.45775,144.01495,7.9484
300.0,150.37277,146.08885,8.918133
