1.0,1.0,50.662354,50.662354,0.0,1.0,0.0,34.055756,0.40233335,0.0,0.0,0.0,0.0,0.0
1.0,2.0,50.662354,50.662354,0.0,1.0,0.0,34.055756,0.36599994,0.0,0.0,0.0,0.0,0.0
1.0,3.0,50.662354,50.662354,0.0,1.0,0.0,34.055756,0.36566672,0.0,0.0,0.0,0.0,0.0
1.0,4.0,50.662354,50.662354,0.0,1.0,0.0,34.055756,0.3646667,0.0,0.0,0.0,0.0,0.0
1.0,5.0,50.662354,50.662354,0.0,1.0,0.0,34.055748,0.3543334,0.0,0.0,0.0,0.0,0.0
1.0,6.0,50.662354,50.662354,0.0,1.0,0.0,34.055756,0.36900005,0.0,0.0,0.0,0.0,0.0
2.0,1.0,66.08221,65.6931,1.0,1.0,18.15411,13.536174,1.5976666,0.0,0.0,0.0,0.0,0.0
2.0,2.0,65.90383,65.50523,1.0,1.0,18.192385,12.5252495,1.2396666,0.0,0.0,0.0,0.0,0.0
2.0,3.0,66.4324,66.26507,1.0,1.0,18.193779,16.488491,1.0663334,0.0,0.0,0.0,0.0,0.0
2.0,4.0,65.74872,65.50523,1.0,1.0,18.192385,12.525248,1.372,0.0,0.0,0.0,0.0,0.0
2.0,5.0,65.73892,65.50523,1.0,1.0,18.192385,12.5252495,1.1470001,0.0,0.0,0.0,0.0,0.0
2.0,6.0,66.07685,65.760925,1.0,1.0,18.0908,13.940853,1.4466666,0.0,0.0,0.0,0.0,0.0
3.0,1.0,105.49586,100.360306,2.0,1.0,31.258265,99.52222,1.8916667,0.0,0.0,0.0,0.0,0.0
3.0,2.0,108.03549,107.77006,1.0,2.0,31.470188,0.74090576,1.9106666,0.0,0.0,0.0,0.0,0.0
3.0,3.0,105.65551,100.332504,2.0,1.0,31.364902,99.29149,1.703,0.0,0.0,0.0,0.0,0.0
3.0,4.0,107.85443,107.77005,1.0,2.0,31.470188,17.151901,1.9013333,0.0,0.0,0.0,0.0,0.0
3.0,5.0,107.82548,107.37742,1.0,2.0,31.2501,24.09202,2.2513335,0.0,0.0,0.0,0.0,0.0
3.0,6.0,105.68515,100.79674,2.0,1.0,30.850864,102.12631,1.691,0.0,0.0,0.0,0.0,0.0
4.0,1.0,111.89334,111.36197,1.0,2.0,37.518192,7.8093376,3.9993334,0.0,0.0,0.0,0.0,0.0
4.0,2.0,112.610756,112.23674,1.0,2.0,37.762627,28.523216,5.1926665,0.0,0.0,0.0,0.0,0.0
4.0,3.0,112.24512,111.415825,1.0,2.0,37.734955,16.741545,4.107,0.0,0.0,0.0,0.0,0.0
4.0,4.0,113.164024,111.61012,1.0,2.0,37.346806,10.822359,3.6606667,0.0,0.0,0.0,0.0,0.0
4.0,5.0,113.0718,112.72514,1.0,2.0,37.365562,15.464054,3.6686666,0.0,0.0,0.0,0.0,0.0
4.0,6.0,113.25184,112.82396,1.0,2.0,37.53959,24.943964,3.698,0.0,0.0,0.0,0.0,0.0
5.0,1.0,138.64955,137.26447,1.0,2.0,47.924168,132.78043,9.047,0.0,0.0,0.0,0.0,0.0
5.0,2.0,142.45789,135.67531,1.0,2.0,45.865227,126.142296,5.116667,0.0,0.0,0.0,0.0,0.0
5.0,3.0,145.80864,144.38412,1.0,2.0,39.029083,177.0683,5.491667,0.0,0.0,0.0,0.0,0.0
5.0,4.0,141.14996,138.16998,1.0,2.0,42.751213,141.6582,5.202,0.0,0.0,0.0,0.0,0.0
5.0,5.0,139.3324,136.31244,1.0,2.0,45.75321,129.5564,7.116667,0.0,0.0,0.0,0.0,0.0
5.0,6.0,142.87451,138.91765,1.0,2.0,44.82535,143.8938,5.477,0.0,0.0,0.0,0.0,0.0
6.0,1.0,161.65144,146.72998,1.0,2.0,52.933323,178.14401,7.9266667,0.0,0.0,0.0,0.0,0.0
6.0,2.0,153.97496,133.54099,1.0,2.0,53.518097,108.86238,9.050333,0.0,0.0,0.0,0.0,0.0
6.0,3.0,138.65294,132.71715,1.0,2.0,53.124588,104.88002,8.222,0.0,0.0,0.0,0.0,0.0
6.0,4.0,143.7947,134.52075,1.0,2.0,53.55323,113.9459,7.764,0.0,0.0,0.0,0.0,0.0
6.0,5.0,145.29756,140.46997,1.0,2.0,52.804966,145.58609,7.1443334,0.0,0.0,0.0,0.0,0.0
6.0,6.0,143.96089,137.37178,1.0,2.0,53.03158,129.2397,8.238,0.0,0.0,0.0,0.0,0.0
7.0,1.0,181.75006,169.59207,1.0,3.0,61.326992,68.07868,15.565,0.0,0.0,0.0,0.0,0.0
7.0,2.0,171.36678,168.30087,1.0,3.0,61.15151,66.214714,16.415333,0.0,0.0,0.0,0.0,0.0
7.0,3.0,179.70557,169.46506,1.0,3.0,60.77327,62.603672,14.448667,0.0,0.0,0.0,0.0,0.0
7.0,4.0,177.58057,168.33926,1.0,3.0,60.8927,65.721054,12.171333,0.0,0.0,0.0,0.0,0.0
7.0,5.0,188.25163,172.88472,1.0,3.0,61.44028,82.94689,10.994333,0.0,0.0,0.0,0.0,0.0
7.0,6.0,183.25348,170.84431,1.0,3.0,61.010918,88.90903,8.952,0.0,0.0,0.0,0.0,0.0
8.0,1.0,191.38844,176.27567,1.0,3.0,68.941345,95.04469,21.412,0.0,0.0,0.0,0.0,0.0
8.0,2.0,202.5988,198.34204,1.0,3.0,57.824684,213.22751,14.446,0.0,0.0,0.0,0.0,0.0
