1.0,153.88425,148.15488,9.482833
5.0,151.45786,142.66261,9.425967
10.0,150.03397,144.14136,10.392933
15.0,147.31563,144.23148,9.4154
20.0,153.24802,146.9722,9.556534
40.0,151.12262,147.14058,9.689234
