25.0,158.44531,153.34113,3.6725998
50.0,153.39914,150.95222,4.7627
100.0,155.78918,150.96072,5.6199665
150.0,150.8571,146.48416,7.5733004
200.0,147.75175,144.31747,9.010433
250.0,150.49182,145.08676,9.781199
