50.0,149.53867,145.19736,8.383467
100.0,151.3918,143.45627,8.941767
150.0,150.5241,145.0333,9.061133
200.0,151.46321,145.3592,7.8243
250.0,148.88278,143.80197,8.173667
300.0,149.032,145.12064,8.383233
