50.0,150.24051,145.51889,8.421133
100.0,149.6335,147.66895,8.689499
150.0,153.83313,149.45798,8.259867
200.0,149.51224,145.33495,7.9964333
250.0,151.51334,146.78242,7.8642335
300.0,153.30746,147.03203,8.4135
