25000.0,150.08276,145.72086,8.542533
50000.0,153.04733,146.90517,9.461667
100000.0,150.6597,146.88965,10.172299
150000.0,149.08018,144.88237,9.8123
200000.0,151.1237,145.43668,9.887767
300000.0,151.15921,145.36737,9.594833
