100.0,100.0,0.3,154.2369873046875,149.90875244140625,9.187567138671875
100.0,100.0,0.6,158.4605712890625,151.2996337890625,7.759767150878906
100.0,100.0,0.9,153.33406982421874,146.39010009765624,8.000366973876954
100.0,100.0,1.2,153.2086181640625,147.394775390625,8.491366577148437
100.0,100.0,1.5,156.305322265625,150.16099853515624,8.980599975585937
100.0,100.0,1.8,150.9280029296875,146.20968017578124,8.663799285888672
100.0,200.0,0.3,154.69542236328124,147.73309326171875,8.141500091552734
100.0,200.0,0.6,153.21407470703124,147.84163818359374,8.105966186523437
100.0,200.0,0.9,152.47442626953125,147.05386962890626,8.194434356689452
100.0,200.0,1.2,156.54178466796876,148.35174560546875,7.990833282470703
100.0,200.0,1.5,159.9142822265625,148.1725830078125,7.8329002380371096
100.0,200.0,1.8,154.643505859375,150.610400390625,8.09530029296875
100.0,300.0,0.3,153.4650146484375,147.398779296875,8.923166656494141
100.0,300.0,0.6,151.96396484375,146.173828125,8.2927001953125
100.0,300.0,0.9,156.41182861328124,146.12923583984374,9.426400756835937
100.0,300.0,1.2,155.1315673828125,151.95894775390624,8.585933685302734
100.0,300.0,1.5,154.65467529296876,150.87772216796876,8.410366821289063
100.0,300.0,1.8,152.23876953125,147.2003662109375,8.676133728027343
100.0,400.0,0.3,153.93228759765626,147.99998779296874,8.006266784667968
100.0,400.0,0.6,158.554833984375,150.55379638671874,7.752433776855469
100.0,400.0,0.9,157.680419921875,150.379150390625,8.099433135986327
100.0,400.0,1.2,156.39036865234374,151.7771484375,8.136599731445312
100.0,400.0,1.5,156.38948974609374,152.68194580078125,8.377499389648438
100.0,400.0,1.8,155.83240966796876,148.57109375,7.766266632080078
100.0,500.0,0.3,154.76243896484374,147.073779296875,7.808500671386719
100.0,500.0,0.6,156.59130859375,145.95233154296875,9.254299926757813
100.0,500.0,0.9,153.38714599609375,147.33956298828124,7.913667297363281
100.0,500.0,1.2,152.8649169921875,148.362841796875,9.242933654785157
100.0,500.0,1.5,155.47662353515625,146.18829345703125,8.820200347900391
100.0,500.0,1.8,154.12117919921874,147.70260009765624,8.58479995727539
100.0,1000.0,0.3,153.409765625,148.03446044921876,8.202500152587891
100.0,1000.0,0.6,153.248828125,146.7448974609375,8.443899536132813
100.0,1000.0,0.9,153.46522216796876,148.09598388671876,9.306733703613281
100.0,1000.0,1.2,153.96422119140624,147.61058349609374,9.249800109863282
100.0,1000.0,1.5,154.5431884765625,149.4330322265625,8.1197998046875
100.0,1000.0,1.8,152.5696533203125,148.59990234375,8.410033416748046
200.0,100.0,0.3,154.7385986328125,146.601220703125,8.322600555419921
200.0,100.0,0.6,155.47054443359374,151.0344482421875,8.871400451660156
200.0,100.0,0.9,159.3234619140625,149.8293212890625,8.310733795166016
200.0,100.0,1.2,154.9835693359375,149.4425537109375,7.95433349609375
200.0,100.0,1.5,153.965234375,146.76558837890624,8.659432220458985
200.0,100.0,1.8,155.63818359375,146.7407470703125,8.802932739257812
200.0,200.0,0.3,155.5005859375,147.90416259765624,7.973033142089844
200.0,200.0,0.6,157.103955078125,150.968115234375,8.00546646118164
200.0,200.0,0.9,155.2646484375,146.1045654296875,8.515633392333985
200.0,200.0,1.2,153.11571044921874,146.1835205078125,9.034066772460937
200.0,200.0,1.5,154.3271484375,146.3695556640625,9.19903335571289
200.0,200.0,1.8,151.2530029296875,146.5587646484375,8.716233062744141
200.0,300.0,0.3,155.380859375,147.91436767578125,8.553132629394531
200.0,300.0,0.6,154.0194580078125,146.691796875,8.453799438476562
200.0,300.0,0.9,153.71820068359375,146.1964599609375,8.448966217041015
200.0,300.0,1.2,153.1715576171875,148.725341796875,8.58386688232422
200.0,300.0,1.5,152.3896484375,146.5443603515625,8.354666900634765
200.0,300.0,1.8,155.1214111328125,149.77825927734375,8.626567077636718
200.0,400.0,0.3,152.249951171875,145.443310546875,8.359432983398438
200.0,400.0,0.6,156.28896484375,149.89613037109376,8.745933532714844
200.0,400.0,0.9,155.4506591796875,147.5867919921875,8.429634094238281
200.0,400.0,1.2,156.1963623046875,149.83538818359375,8.854399108886719
200.0,400.0,1.5,157.47496337890624,151.5201171875,8.24853286743164
200.0,400.0,1.8,151.811865234375,146.5445556640625,8.438600158691406
200.0,500.0,0.3,152.1728759765625,148.86287841796874,9.042533111572265
200.0,500.0,0.6,154.2022705078125,147.68067626953126,8.011566925048829
200.0,500.0,0.9,153.36572265625,146.3873779296875,8.579133605957031
