5.0,152.03384,147.48827,16.152567
10.0,150.99544,145.53096,15.9242325
20.0,149.73767,143.13228,16.572968
100.0,150.2761,146.41225,14.245867
120.0,150.36269,145.62454,14.719299
200.0,150.18913,144.25406,13.405333
