1.0,1.0,19.539037704467773,19.539037704467773,1.0,0.0,21.893016815185547,0.0,1.523400068283081,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,37.976585388183594,37.96591567993164,2.0,0.0,36.558902740478516,0.0,0.5307999849319458,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,58.196128845214844,58.19612503051758,3.0,0.0,62.9433708190918,0.0,0.63919997215271,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,59.55512619018555,59.524497985839844,3.0,0.0,71.57552337646484,0.0,1.2239999771118164,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,63.046897888183594,63.010562896728516,3.0,0.0,94.22901916503906,0.0,1.5645999908447266,0.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,64.27494812011719,64.20028686523438,3.0,0.0,101.960205078125,0.0,2.401400089263916,0.0,0.0,0.0,0.0,0.0,0.0
1.0,7.0,67.05292510986328,66.97677612304688,3.0,0.0,120.0026626586914,0.0,3.3127999305725098,0.0,0.0,0.0,0.0,0.0,0.0
1.0,8.0,68.97505187988281,68.83328247070312,3.0,0.0,132.06678771972656,0.0,5.405399799346924,0.0,0.0,0.0,0.0,0.0,0.0
1.0,9.0,76.00688171386719,72.69306945800781,3.0,0.0,157.14889526367188,0.0,5.480400085449219,0.0,0.0,0.0,0.0,0.0,0.0
1.0,10.0,91.58450317382812,91.40740203857422,4.0,0.0,173.68270874023438,0.0,6.533999919891357,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
